ts_ms,a_bid,a_ask,b_bid,b_ask,depth_a,depth_b
1700000124500,49209.903693043605,49213.75522965898,49959.67566000659,49963.78853098497,0.3301375638790332,0.34802289954455545
1700000125000,49145.47540250521,49148.12598357751,49307.6568886222,49311.42816842667,0.06565261416795388,0.3288845976348244
1700000125500,49133.965882851095,49138.430889240735,49862.47415533617,49866.173567249745,0.3191415231389811,0.8956679911365867
1700000126000,49162.12663691619,49163.61252917975,49408.295204590606,49410.96941087649,0.5873123475498062,0.3696613271581009
1700000126500,49161.56230214452,49166.06166019665,49624.014298311384,49629.36066379137,0.10208514015135847,0.24512127500934489
1700000127000,49139.18917412563,49141.53295991933,51446.928238431254,51451.21889540905,0.7680000992634797,0.2103942925569577
1700000127500,49121.43721626601,49121.656923050854,50445.66338568184,50449.77047221524,0.067384882936735,0.6351840283447705
1700000128000,49141.333931893896,49146.98473663298,50777.63759187884,50781.5889421998,0.23801444893521256,0.5831909628687105
1700000128500,49145.02285519424,49149.60087826857,51473.12500000856,51477.88249539418,0.31676731048777057,0.23793721498523207
1700000129000,49147.28779342621,49149.25590969909,51548.90708019787,51553.01308655771,0.08586865923712411,0.46072096561515946
1700000129500,49145.61811146209,49148.78712010968,50247.42949961241,50251.82393133592,0.8351810995935844,0.27930298296668005
1700000130000,49146.57787074312,49149.36337129086,51600.8049383535,51602.90222130366,0.8706992254884729,0.7584333013571587
1700000130500,49162.52762355422,49165.629844357514,50920.57099355723,50924.68303315539,0.8172960936538275,0.34126883428687455
1700000131000,49174.37172312175,49175.88843668422,50649.77543466542,50655.90007647868,0.20299643235522105,0.5656024385034637
1700000131500,49178.28492089482,49180.603426912145,50979.52130058391,50982.399072977605,0.754855340132554,0.8248162937409631
1700000132000,49156.852826110306,49160.32078739305,49580.444859517294,49583.7902648752,0.32384845052505457,0.23773932933376532
1700000132500,49167.1976339649,49170.420330134846,50061.81322250449,50066.38355495518,0.28123195396322537,0.8584328611826879
1700000133000,49153.02442123502,49157.223659745025,50547.71704981661,50552.36581361534,0.6302961593239271,0.4522538172931515
1700000133500,49175.461078879314,49178.54082913674,51099.940217840056,51104.18953035045,0.10426033650553439,0.5870428348261542
1700000134000,49148.9053267306,49154.2545484165,50351.05918770211,50352.61806738633,0.03471567939963042,0.2666580491461114
1700000134500,49147.68538382662,49149.96965226945,50527.377790234816,50531.47986656447,0.839887419225202,0.6341847679493057
1700000135000,49147.05068612623,49150.31001851819,51336.79743232587,51338.87702290804,0.33792024035377205,0.6596867699750322
1700000135500,49121.645600257296,49122.72928236137,51634.78596217208,51637.29631987011,0.7216084712818491,0.5452413066003522
1700000136000,49155.75344075084,49157.50030762208,51194.89194271909,51199.049607262576,0.4004295493642249,0.7804084585360599
1700000136500,49183.670746551186,49187.99927251211,51595.663534490006,51598.80854554174,0.11067137840404882,0.4403167243656197
1700000137000,49175.534735683206,49177.59193291573,50351.34905205802,50355.820599553685,0.4428278847234037,0.04306909640899023
1700000137500,49190.232420023756,49193.763095197755,50438.00650099794,50445.28426738244,0.17872095448857592,0.8246665545622617
1700000138000,49198.10216443284,49201.04039357549,50908.285048885875,50912.71766494633,0.10033722759611131,0.5240985892479849
1700000138500,49146.322364216096,49148.277815258414,50397.58204377524,50401.94946695886,0.046492927817582026,0.5650469505928365
1700000139000,49150.98217469991,49153.63392542572,50251.76585650585,50254.19098353111,0.37870685132546983,0.5507556187686187
1700000139500,49149.83828528347,49152.32405164882,51842.31958578289,51845.048028654775,0.25495658772287494,0.06586974444751412
1700000140000,49151.48919846986,49154.00183260141,50477.88715620361,50480.11076193975,0.3223254869284442,0.2801650639598714
1700000140500,49129.33121303363,49133.084821244556,49891.79219858327,49894.65308357945,0.866673196031934,0.10816178644693268
1700000141000,49123.99490393748,49127.64724849189,50957.65783373422,50959.8477312671,0.7513860169478046,0.5953307675580957
1700000141500,49121.04461379535,49123.46718809872,51947.24516543569,51949.95353741521,0.6441387796385111,0.7736021339262932
1700000142000,49144.971336693205,49147.06423388936,50678.345266374134,50681.59480017175,0.24232365887281773,0.6046907628008752
1700000142500,49151.06515783184,49154.34749516636,51534.01755764586,51536.316869004295,0.6824012369498383,0.7378193261316888
1700000143000,49151.145233600924,49154.045218189174,50303.45429435047,50305.251377829314,0.6371497634008393,0.3193909358719152
1700000143500,49181.16048462205,49185.188767084495,50295.270935129396,50297.1371788999,0.4893305807802004,0.05738408811065035
1700000144000,49169.24202047269,49174.8973140433,50136.41047139055,50140.45517672542,0.2378312871330346,0.3863925183062761
1700000144500,49162.35959894327,49166.2025233777,50531.66356479514,50535.23526063277,0.21081096166365068,0.17683882964473358
1700000145000,49126.463326069235,49129.42859579818,51952.65812124733,51957.38924964131,0.3949463822607924,0.2955451668662221
1700000145500,49157.91409984482,49160.74205587395,49779.68075897609,49784.43408603825,0.27057138400202047,0.23779220542502325
1700000146000,49177.5430722835,49179.68637816304,51860.18461496912,51863.275848262776,0.7997613178653882,0.18717205655886773
1700000146500,49195.9050225057,49197.99834972131,49926.5200049321,49930.82405722138,0.43523382224562684,0.6283266807295679
1700000147000,49209.33136279769,49211.327947287195,50513.16479122124,50514.93616656538,0.6195962357973431,0.5499643269520929
1700000147500,49211.230294381414,49213.83495921001,51302.75999446434,51308.999622708776,0.8104792283563442,0.7457970019056155
1700000148000,49215.55597730224,49218.12883385648,51156.17581099739,51161.11029615642,0.5703368173804433,0.8862744689903053
1700000148500,49209.93040842074,49213.674139127295,50894.72354932877,50897.96550925456,0.1698794634692148,0.23665983674969213
1700000149000,49206.429764767054,49209.03076575205,49465.486702810485,49467.59086348957,0.30785239366130085,0.8461235991699054
1700000149500,49207.41506235205,49210.21761263561,50950.47948650203,50954.435544794665,0.8326742004363662,0.6978734357452587
1700000150000,49238.16206473788,49239.94379071233,49960.49251440533,49961.74842617115,0.07002324848954897,0.519669984463206
1700000150500,49247.84439794667,49252.48897357586,52624.17730811429,52626.74214519096,0.2228585170159723,0.876181923835805
1700000151000,49247.243990041294,49250.75097645088,50566.6010328294,50570.9995419002,0.5676928316451273,0.4758015506840128
1700000151500,49235.01520565261,49239.804078821835,50852.11782272246,50855.70836152257,0.7731743920856446,0.054622010289240186
1700000152000,49222.811229592975,49226.60811538501,49853.30489607952,49856.21573840251,0.7437709380627524,0.13866665297882652
1700000152500,49254.51895473648,49259.0085906884,50378.32497166255,50382.96585915752,0.665847133847475,0.30214795850930587
1700000153000,49265.5217625597,49268.273275034255,49789.692997082675,49791.9466362696,0.6409323950212978,0.63578041481013
1700000153500,49266.38994955922,49270.10711036717,51469.751145893795,51473.592786632784,0.3550270045089868,0.5226815133975363
1700000154000,49258.47213993538,49264.177646304895,50544.13673512886,50547.03927252726,0.08340860935298909,0.6243947571217389
1700000154500,49238.25559211693,49240.03205765533,51130.65060958529,51133.133765037106,0.5831053907759738,0.0463059945500488
1700000155000,49235.718459259195,49239.89472821426,50207.29914832174,50211.35522323369,0.09315080517807275,0.2457156140913847
1700000155500,49252.93078231693,49257.62872653534,50361.52518557178,50363.83373025083,0.7245886401674618,0.5126039195332893
1700000156000,49245.718445700535,49249.13957327824,51673.55445034614,51679.33685808463,0.14408845127308856,0.5992703202166781
1700000156500,49241.001551611516,49244.76676404723,50001.03681998756,50003.835159773,0.05135743887015259,0.40579100773009724
1700000157000,49236.32365356674,49240.60328803446,49382.168449761586,49388.05623374116,0.8993202407257036,0.21983753886708599
1700000157500,49239.49050574354,49241.82021057757,51016.834377016574,51019.02161206939,0.17560317868781233,0.2995280282244925
1700000158000,49207.08643472157,49210.50384644972,49840.49094267161,49844.718084373606,0.5362726064971508,0.6920126998804217
1700000158500,49203.031176014156,49205.14317107853,50354.8263921719,50356.886901341924,0.08354732097966759,0.6543182675306518
1700000159000,49185.844886703926,49188.1536396626,51334.234678497836,51336.12533772838,0.8832953989284468,0.24512518927532365
1700000159500,49203.50674520732,49205.875182461714,50074.80410793791,50078.495754349606,0.04444763421263762,0.8570000657854988
1700000160000,49187.85212443956,49190.705856166875,51310.955711384384,51315.26878198064,0.6284731671422459,0.06825318329657291
1700000160500,49199.245037429995,49202.39481306847,50173.10632717056,50175.07721162649,0.7640114558135469,0.23393595471204118
1700000161000,49229.577157720254,49233.040190887274,51806.60847662055,51811.5294531012,0.28776279433072305,0.41126029263311525
1700000161500,49224.262203423044,49225.81129473323,51678.94006841723,51681.48294959926,0.03688173976384124,0.7297902897254175
1700000162000,49210.49183632475,49215.518611746586,50339.58487505087,50343.24234227895,0.062233619334066605,0.5217561731489246
1700000162500,49214.74210473981,49218.92563369656,50533.94479521926,50537.90052985096,0.08301626727011496,0.6177019552046212
1700000163000,49214.92150728131,49218.6650700507,50077.0122924449,50081.22591046265,0.6863599039215318,0.857621839043893
1700000163500,49195.60422691501,49198.23769652341,50819.74950389907,50821.092129259654,0.4897738723627928,0.34932907025583965
1700000164000,49204.685003366845,49207.59369670012,51527.79604389119,51533.23831903253,0.8099603030365118,0.18785465657979106
1700000164500,49244.66908789267,49248.230254313305,49653.04153250902,49657.215684231014,0.5802706144007186,0.38621935926110584
1700000165000,49239.57671120447,49242.99815119087,51394.6765488349,51397.665836657856,0.546840062859132,0.5201621757326892
1700000165500,49236.59043849542,49237.86937605734,49735.40668786513,49737.677703181784,0.20558632618476072,0.1469654145738944
1700000166000,49214.451627172864,49218.21090643713,50057.40323540622,50058.87034957108,0.22456300392808082,0.06358961280953626
1700000166500,49219.718912044525,49225.70715963293,49378.526842610125,49380.39313475082,0.8813494380500603,0.661622845024957
1700000167000,49197.22015631965,49198.3268663695,52225.00927516875,52229.16320134363,0.85852013845608,0.8902199838148224
1700000167500,49173.62505204673,49177.64472966836,50692.6589853702,50695.74969742789,0.4108661995283394,0.8403186898599088
1700000168000,49199.538985306885,49202.917487281964,50856.82596896843,50858.9681498287,0.7216551255143919,0.3572889227714902
1700000168500,49181.67638271638,49184.56196749667,50158.376830106085,50161.244508147465,0.6565141913726056,0.4251075023058245
1700000169000,49202.542818623144,49206.94983436317,51465.697611587464,51471.074546636046,0.2715926111899604,0.7511432119560931
1700000169500,49234.34028472535,49236.12668841227,49157.48291999572,49160.58611011524,0.2039472283425249,0.8868739398501724
1700000170000,49238.836468221954,49242.003563214734,50735.92854020889,50738.72720231432,0.6814457663994823,0.33987967031668703
1700000170500,49249.2368664494,49253.73882110133,52356.73927033307,52361.8599976149,0.8675143162755992,0.8581467231654818
1700000171000,49289.13391192152,49291.93181337669,50484.74702543236,50488.80129546315,0.8857597208049691,0.637841273709335
1700000171500,49285.3129261243,49287.88366309127,50776.096836690354,50779.64997368526,0.34076136089407727,0.15811364654137797
1700000172000,49273.17919005775,49276.29716728015,51248.45656428321,51251.227226011084,0.08702291804829698,0.4218539496907781
1700000172500,49246.401935047295,49248.945179699294,50124.854341736536,50126.49144879856,0.30767922105059886,0.032662018221654154
1700000173000,49246.21311461507,49250.802283345365,50741.79160803255,50743.88695700676,0.09083770171676293,0.38447504045878084
1700000173500,49277.05650708542,49279.124659311754,51465.311699171914,51468.23514524898,0.8892947803792141,0.48505806345012364
1700000174000,49295.33402519144,49299.23095646177,50918.32735525282,50921.56380441234,0.2972204064802905,0.7242600583982234
1700000174500,49277.58400789803,49279.297324098465,51029.055097555945,51032.982588296785,0.7673549894134768,0.31767670893366223
1700000175000,49259.48937212023,49263.17694452295,50478.88802078661,50483.05013845942,0.24440043601720013,0.595085645172701
1700000175500,49249.803633469564,49252.695833999984,50960.05967137323,50963.827177244624,0.8651245825708753,0.6069878650054241
1700000176000,49256.92267637035,49257.26751439902,50774.12851871837,50777.89300892454,0.4555459020783621,0.4859172894106254
1700000176500,49251.49193841928,49254.48579526593,51804.42747329934,51806.718443669415,0.7554286504540437,0.5635552896921482
1700000177000,49256.32633762211,49258.22955388083,51269.764662351576,51270.67895641977,0.5513895388062675,0.4301308006489332
1700000177500,49261.941124068675,49264.48434255608,50559.60340083424,50562.47834984405,0.6964633789042097,0.561156320002233
1700000178000,49254.94648567949,49259.528037478136,48925.928534138126,48928.28355507034,0.09339476473183343,0.43081096563925364
1700000178500,49255.50807329027,49257.359492203235,51261.57718663073,51264.29403428768,0.10623948041035992,0.8233805803347354
1700000179000,49259.610605503934,49261.52065507821,51294.86955084181,51298.040086071625,0.34081925718497175,0.12829300334184693
1700000179500,49256.64579479197,49261.12667764885,50058.161000827924,50060.16867233765,0.7935030947811624,0.7816010743277684
1700000180000,49267.39705506006,49270.51625198052,49269.07875205044,49271.24613954437,0.8211053127494523,0.6782359145884963
1700000180500,49304.08180352805,49308.66653444564,49939.40009530658,49942.77971482924,0.6482152831812139,0.03977926003098299
1700000181000,49316.54731099521,49319.879918369326,51481.11018798388,51484.74911261107,0.5508968940299694,0.6554965641066596
1700000181500,49318.283357946246,49320.37629327463,50009.838675297986,50012.55147736448,0.07273189545566684,0.345616020704062
1700000182000,49284.14153682912,49287.07336945727,50422.40706499338,50426.505007075895,0.8374121243973707,0.4711703810885083
1700000182500,49291.23453064828,49295.49865907872,50933.5087429556,50936.74539730078,0.6041286005029879,0.4803685892931893
1700000183000,49252.44927401573,49256.41677924058,51635.511226624905,51637.78733091985,0.5658292914999483,0.6696201711337386
1700000183500,49224.751889139,49227.75280067107,50687.8583221334,50691.4071989349,0.7625590415287914,0.4531372106293086
1700000184000,49241.820058119054,49244.87020178977,50643.614919061445,50649.373815363426,0.23568197107117986,0.5831049044890567
1700000184500,49256.0276813772,49258.91198093708,50328.32488107944,50331.01496963905,0.569336257050673,0.2207508481980092
1700000185000,49253.26838477579,49255.67371760454,51934.4096073429,51939.30897504092,0.624110050910133,0.09156269303546251
1700000185500,49217.77788919243,49222.76376894181,51481.29777749959,51486.45110857068,0.6878868272646957,0.61136944268169
1700000186000,49211.340162144224,49214.34755531439,50616.36087861457,50621.6586725359,0.1124286467765938,0.8900263767673655
1700000186500,49198.35054692438,49200.18763780559,49643.33068706932,49645.84353345203,0.663625537070071,0.09747519062371302
1700000187000,49210.751116061896,49213.26069851328,50102.03087693043,50107.94932564807,0.8153863694258556,0.8223175492552286
1700000187500,49255.28710800575,49259.03392786652,51161.20982555468,51164.849444904605,0.5766899275397676,0.3644417549038077
1700000188000,49259.669347979296,49263.328907411174,50204.63029994575,50207.82575325769,0.17780943859298803,0.5983388529371859
1700000188500,49244.483404651925,49247.34240561725,51380.79044287814,51384.014025380144,0.8292694175922433,0.26146521598966344
1700000189000,49221.34550300684,49223.65824605021,50963.94438753944,50968.16627578716,0.11883819678672508,0.6314307063281592
1700000189500,49219.86769785269,49222.89227997363,50912.311292718434,50915.872645757605,0.23042329830951028,0.409229742971288
1700000190000,49217.204468817916,49218.48378126786,51175.152733889845,51178.44045787299,0.7737434988780126,0.721605312996805
1700000190500,49193.98296345986,49195.64452024482,51036.0570453465,51041.09735204564,0.5422285068624372,0.2709731599569094
1700000191000,49195.230146769114,49199.05154636325,50040.65438126793,50043.28706606261,0.3220084437238465,0.3196150942602308
1700000191500,49172.868960537366,49175.37619174256,50407.88605218158,50410.1342794666,0.7290206128713743,0.5740829960905869
1700000192000,49194.67197960761,49198.057463541496,52396.68648372089,52401.13820984007,0.5932055559341085,0.12167771297522514
1700000192500,49215.49143742378,49219.74402995685,49800.25676186818,49804.60107872513,0.1327779145073353,0.8784350813870739
1700000193000,49237.47880274999,49241.14671524249,50363.591740009986,50368.404513052636,0.23192587576030207,0.5583858179435204
1700000193500,49228.32115475742,49231.34234441073,51492.58194095902,51494.79530124739,0.7351957481369868,0.8759410361010931
1700000194000,49237.52816991817,49242.7161517827,50597.29686962576,50602.094539376645,0.735670890379362,0.18494409018816726
1700000194500,49235.637521347846,49239.32402014425,50112.76331752836,50116.84174311805,0.09464021155329617,0.6468817413493473
1700000195000,49228.38675968997,49231.02229934603,49726.696303240926,49732.31139376358,0.4837376576199165,0.20535216720285943
1700000195500,49221.04526801193,49224.79796473838,51094.38114489194,51096.383199699274,0.6503446152907776,0.10225219589044676
1700000196000,49195.21763766752,49198.63698416142,51423.587819037704,51427.349707455935,0.3131315802434574,0.4153877035976134
1700000196500,49166.990029982706,49169.11004401043,51673.95863114234,51677.125550238976,0.08462658759472452,0.44004951299955647
1700000197000,49182.398825212054,49185.473840416125,50698.34124224141,50699.93352313485,0.39291233511564333,0.5155469962646297
1700000197500,49178.6964368359,49181.5268126355,51425.08317360893,51427.72530808239,0.8433087825616522,0.43583191164494667
1700000198000,49183.95089793011,49184.9293455864,49895.47769092655,49900.33016790787,0.6653366675664183,0.2002130447750726
1700000198500,49203.06295525597,49205.8857037987,50803.150983478976,50806.088230665526,0.2156380547055526,0.623458351068471
1700000199000,49168.4572073001,49171.16615195392,50143.9847328459,50146.61761579232,0.7649170962054203,0.26149073830673397
1700000199500,49152.85439781821,49155.40375848318,50754.65544198325,50759.19735445351,0.6107991449615983,0.2825386609701962
1700000200000,49156.981323419095,49158.2902266209,51183.57116714612,51188.25781915452,0.28244063622162835,0.7097401763797195
1700000200500,49164.159995762435,49166.79534574418,51427.00390240086,51431.6880431444,0.26368560102050304,0.6231563933805817
1700000201000,49156.45658279065,49159.41578069993,49901.47188451227,49904.02425246262,0.18402220788945337,0.6625330534214277
1700000201500,49176.96736862889,49180.0721641696,51587.15732875269,51590.58771824919,0.38209961929804215,0.8319881058726016
1700000202000,49181.811344976064,49183.64398537561,50305.866965833586,50310.60375680128,0.3432721535482945,0.7717347502631758
1700000202500,49156.63490906973,49160.28513572883,49875.50577995752,49878.2185390029,0.27824611353089074,0.22097070630694501
1700000203000,49138.969582558704,49140.719911200234,50486.98771273931,50489.58851533412,0.7901724629283773,0.87920939546299
1700000203500,49154.56918869691,49157.33914748181,49549.98823021674,49554.482108589116,0.6919839236170893,0.4824004706684875
1700000204000,49163.05996785825,49167.40162657871,50640.876633397034,50646.25145183001,0.45871598827142535,0.5159165280401979
1700000204500,49126.10545108935,49128.393693787344,50813.49381774972,50815.611328057064,0.8675665966782936,0.27231847135061993
1700000205000,49152.966319354586,49155.44131767661,50480.90299513528,50481.28591303698,0.616091664212244,0.36711160061719306
1700000205500,49164.1126825988,49168.216035676145,51035.6868992753,51037.446519538586,0.8581659591115465,0.5148562592381606
1700000206000,49191.72857563881,49194.333862144,50435.477902231745,50437.76295929359,0.7475503688620462,0.05923255841024152
1700000206500,49184.00982946248,49186.704573077324,50662.2392926329,50665.574080594735,0.5818960323798963,0.6565718705481738
1700000207000,49177.829397500755,49181.05675618576,49589.94093779234,49594.17995684136,0.6335309437532853,0.33348724682110814
1700000207500,49154.874725594986,49158.953144701474,50661.423734807366,50664.74793338259,0.7041745777961472,0.6320075883680883
1700000208000,49207.28483950635,49208.02021359539,50054.389748916656,50057.04934149723,0.6887914445874774,0.6668688427651104
1700000208500,49203.06902761899,49205.21785646646,50346.46116016506,50350.14520378825,0.7900265155475482,0.56809578634501
1700000209000,49234.91156260477,49236.876649163954,50642.6124668136,50644.95822070977,0.325761698301099,0.09498104863188196
1700000209500,49222.00546359716,49223.89105011607,50838.92208864752,50842.36578423741,0.34615866624202335,0.5198951635795906
1700000210000,49225.163972440954,49227.28618896561,49485.759780775676,49488.48989862136,0.24483625863820876,0.338351060739375
1700000210500,49191.72880512633,49193.86725681742,49511.58412076983,49518.3005325942,0.8320459761117104,0.6517367845500538
1700000211000,49183.48607997094,49186.795296022145,50435.664555036004,50440.14469936411,0.8162910098605088,0.6486881899188025
1700000211500,49203.77185001228,49205.85972231681,51029.84235922163,51032.340341911826,0.4145729565594287,0.4672141166619615
1700000212000,49178.218117714074,49181.34370199204,50919.771407540116,50922.07508648884,0.37903507756786353,0.6662824459363786
1700000212500,49199.51975046431,49202.931171039185,51334.66350371467,51337.637689858944,0.1452985752229414,0.1548195470668595
1700000213000,49206.844243659056,49209.096190478376,51643.79622761529,51645.3223774725,0.878492972817308,0.7400095423983447
1700000213500,49185.524260481325,49188.65813665674,51027.663901763524,51030.287308409876,0.614549342875787,0.8732346313211903
1700000214000,49174.72049358279,49179.398012698235,50636.41244664154,50639.02657410104,0.8683067794047299,0.813579040993461
1700000214500,49166.2129126243,49169.54296658851,49879.91505289388,49884.47576372104,0.5800064534242578,0.7363726839423747
1700000215000,49165.714042559484,49168.061063135625,49942.672017584824,49945.66009720539,0.47712374848307704,0.3824705633412285
1700000215500,49154.69793383424,49157.63141322316,50285.10931173305,50287.66065679574,0.6814697032354186,0.841332858310952
1700000216000,49138.587886529,49140.64994449621,50810.02461120995,50811.91605220391,0.8016691525010721,0.5191069785193296
1700000216500,49131.88859335363,49135.165729570996,50769.17168916839,50771.25972290938,0.7650835728101473,0.21724614961976108
1700000217000,49111.0481421204,49114.93059125985,50587.79521442479,50591.21558716479,0.33101492577823866,0.5019565295992547
1700000217500,49086.11780738464,49088.27986308989,50445.74296559131,50448.98481066754,0.47091656150402544,0.7702387282977667
1700000218000,49084.84227750476,49087.62833366948,51020.622126249036,51025.48322820225,0.8519670579442199,0.6199163160277835
1700000218500,49101.82414202768,49105.961438168735,50729.08605259428,50731.831095861526,0.4704736983950752,0.7547310013837546
1700000219000,49072.05959885046,49074.55111314127,50762.36391195715,50767.134933101006,0.7277896623636372,0.06052732764517319
1700000219500,49071.77946777363,49074.97157027665,50770.713267326355,50774.521818900976,0.4866204497147003,0.8737963487742965
1700000220000,49059.399460529145,49061.35332972909,50128.42039754687,50131.91483472221,0.75428838199521,0.8326979339482817
1700000220500,49039.75187927504,49041.9150934978,49753.21650531349,49754.30654019946,0.0893958842376652,0.46745499450424605
1700000221000,49056.663971035494,49059.140507845936,50890.06883043062,50892.020760608626,0.03107631244955231,0.8332534996022294
1700000221500,49044.950685647294,49050.1270056705,50823.36193106937,50827.75164569598,0.10890409126322925,0.18823033502027542
1700000222000,49076.209404390866,49078.800354249535,50385.26638259842,50390.443766433236,0.40927602888673037,0.34769766078403985
1700000222500,49060.673071380304,49063.14311269424,50225.93581395267,50229.68355251887,0.3496992803646618,0.1770865400457772
1700000223000,49068.419728674024,49070.85653514555,52216.54141434879,52220.95644712665,0.864315053499863,0.6127982714347299
1700000223500,49063.675272955676,49066.50967060162,49976.77995008907,49979.79068351876,0.8973855700679111,0.8282347606506275
1700000224000,49048.18407053694,49051.8400006553,50359.927095992745,50362.981474879816,0.1470711469247047,0.8403635365455079
1700000224500,49060.170791229175,49063.36028166617,50727.6616629582,50730.36610780968,0.7558764830623317,0.09957864329763712
1700000225000,49056.13697764883,49061.19479232353,49678.71585928042,49683.38549780415,0.47297656864406556,0.6985560083960862
1700000225500,49069.12319937708,49072.33699382382,50627.18913824086,50631.10049510294,0.7619049165083647,0.5162148853940456
1700000226000,49067.560564381434,49072.00796853079,51863.49571892523,51866.71471574552,0.3511608948411459,0.22219452667041434
1700000226500,49046.42958579207,49049.706296908094,51205.02347703965,51208.12940752198,0.7022354144510717,0.808514648333883
1700000227000,49044.22376573708,49047.82934723552,50980.42716657656,50984.59497328028,0.033975972806920725,0.48997793267583034
1700000227500,49046.28745984648,49047.84385990677,50952.3865332922,50956.27427194553,0.43697217513718867,0.06657140929320776
1700000228000,49064.79844867832,49067.671389230185,50619.37612997599,50621.877679617624,0.3194975295214975,0.35701517953572415
1700000228500,49046.64401267786,49049.575064937235,51221.88367637339,51227.44285942634,0.2492349446676203,0.6236611619207959
1700000229000,49045.94442024564,49048.70146323875,50402.16937667695,50405.97781138133,0.29142580937809426,0.7702680820343144
1700000229500,49012.461806451196,49013.308927824,50170.67110860281,50174.18368352794,0.3946416747271137,0.2031293924015927
1700000230000,49023.974916113526,49027.8555405754,50569.097346249655,50574.37008905841,0.46147268889268994,0.5449814446282968
1700000230500,49002.97914401649,49005.59199368681,51137.794951087104,51142.523771484244,0.48672851893333907,0.10536754881171169
1700000231000,48966.877414091105,48969.439342768856,50678.21089980134,50681.60533957105,0.669063943688979,0.8232070070845146
1700000231500,48965.60162747501,48968.34645601396,50929.363638551666,50933.5068207691,0.7493198031342362,0.03845454136607649
1700000232000,48987.70178051218,48990.4737013233,48970.25605214018,48972.4720781484,0.8664877740246246,0.8746795113572516
1700000232500,48956.89525274311,48960.302351163904,51302.147547430985,51304.878535923024,0.6121497821279548,0.5218203335181729
1700000233000,48935.97360637152,48937.702574119954,52122.67414605581,52123.461748319474,0.2533415519198441,0.6842131298570692
1700000233500,48920.93811345313,48923.007071396205,51366.7416406093,51371.70608103788,0.5336006907436284,0.6121817954749933
1700000234000,48897.73734284988,48901.02797614578,50132.78190467326,50134.00381092506,0.41149894863166875,0.4699658451684653
1700000234500,48905.39842585886,48908.544008670186,49749.599720798404,49753.91725107914,0.2345533518586025,0.41120641951353587
1700000235000,48889.51219576808,48892.13554095918,50559.77881439195,50562.28200212362,0.31920326219612494,0.2109114049147109
1700000235500,48875.18052983725,48877.60661743161,49617.925453184085,49620.25068742271,0.22937021286812842,0.2792975269604943
1700000236000,48886.976893959654,48889.14246925649,50885.218595264436,50888.48455821397,0.49876589566216845,0.1119095362725863
1700000236500,48871.47856657065,48874.42021140675,49952.05264223972,49955.87233685542,0.08754380411006711,0.2633384389963099
1700000237000,48879.51462470772,48883.69535718091,51050.31761399457,51054.552141769615,0.5026077477018941,0.5991103910291742
1700000237500,48861.206312882365,48863.148262130984,51323.583672165616,51329.20963018761,0.3882873470129667,0.5098933621574641
1700000238000,48835.67285819905,48840.19617624569,48812.3425955494,48816.272932418724,0.035710269103837594,0.5237228559018353
1700000238500,48799.303540705856,48803.14752217124,50477.30246623394,50481.85990066961,0.26993621556674846,0.49013403494346514
1700000239000,48837.17606904544,48839.723105308134,49790.66759452951,49793.449407717686,0.8747167752486116,0.8527399625618468
1700000239500,48830.15286909643,48833.9359439719,49262.190956279584,49266.54742185465,0.5342119968311599,0.7696768959654796
1700000240000,48836.156025601565,48837.69012218471,49847.951877721796,49851.635800225435,0.08637641312005631,0.2596703212007374
1700000240500,48835.6678711861,48836.936296240936,50139.54024046708,50142.48441942236,0.5325796662454872,0.5144263192464074
1700000241000,48838.646209981736,48840.35642772559,51060.26548671187,51063.650311532954,0.6424661403965554,0.8729232185189642
1700000241500,48839.19992167381,48841.790175208494,49189.40287209663,49192.828405973836,0.14722991231004276,0.2628066535702061
1700000242000,48877.32209420968,48879.99668424073,51113.58915729418,51117.3185003972,0.3803531280000652,0.6401145558670527
1700000242500,48856.638428614635,48859.123286197486,51800.600608093606,51804.58227750832,0.21606436314445535,0.5935081624054132
1700000243000,48825.181903938814,48828.281326629374,50727.65531668721,50730.544648242336,0.502031122391038,0.6124673573483583
1700000243500,48806.059998868266,48806.92484496055,50669.063820649346,50671.674892515905,0.7454613293113872,0.5140417087452264
1700000244000,48778.050567016064,48781.545916422416,50231.172417743815,50235.569383645765,0.23851724943542227,0.674390446239736
1700000244500,48793.947133058326,48795.52783247943,49397.81084026152,49399.274979049485,0.15131810705407578,0.35658431753864106
1700000245000,48809.975472262246,48812.31462165702,50665.68333605389,50668.4414880729,0.15103325182093005,0.8451062217415585
1700000245500,48790.625161289776,48793.21231082348,50534.056294598384,50539.41943571367,0.5645059574605296,0.5234545642750295
1700000246000,48763.18812584574,48765.031915208994,50762.03979684388,50762.29115961361,0.09033899376798127,0.32415894928121297
1700000246500,48756.19958729886,48757.828587630225,52097.12511746417,52099.79345503808,0.4879663185092153,0.5858591705847542
1700000247000,48783.83960585468,48785.83352418947,50778.78914355523,50783.11440682244,0.73470279791923,0.626287715503597
1700000247500,48726.95113848718,48729.939214845035,50500.70274826791,50502.22236282262,0.6968186737791633,0.8298048271330328
1700000248000,48737.182720956895,48740.77270313596,51339.74219603483,51346.359966580465,0.613060458027523,0.5833176890489981
1700000248500,48715.6804899086,48719.244725086304,49195.75683187304,49196.15074757697,0.03952647241502667,0.48457300651897633
1700000249000,48737.26719594742,48739.27270490914,49362.40589059285,49367.62976193416,0.4056312834215398,0.33715983737221705
